id,"y__fft_aggregated__aggtype_""kurtosis""","y__fft_aggregated__aggtype_""skew""","y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6",label
54,0.3447275461380704,0.16922625357972332,0.0,0.0
55,-0.6464744925582331,0.48782414081378317,0.0,0.0
56,-0.8312955384645252,0.48081833858787704,0.0,0.0
57,-0.725759473571894,0.5577780204917019,0.0,0.0
58,0.10377420970435386,0.2059876718695121,0.0,0.0
59,0.06772557333901694,0.2151736771544439,0.0,0.0
60,0.04910140435428787,0.21930580750021647,0.0,0.0
61,1.0429973316686207,0.03212402172044935,0.0,0.0
62,0.8444056991552213,0.057246924190102036,0.0,0.0
63,-1.092089829885854,0.6798129560514878,0.0,0.0
64,-0.8068518487619996,1.0170753717415522,0.0,0.0
65,-0.7231578880069967,0.5841550226235928,0.0,0.0
66,-1.25474113153933,0.9191435611662644,0.0,0.0
67,-0.8700816763616793,0.8386884063715583,0.0,0.0
68,-0.47848129041548265,1.0784747568406141,0.0,0.0
69,-0.33632911767628126,1.1614799404009477,0.0,0.0
70,-0.5767034454786996,1.2999944125801095,0.0,0.0
71,-0.57869409459714,1.3261817908175946,0.0,0.0
72,-0.5258796450237405,1.258017056720157,0.0,0.0
73,-0.5198625610759061,1.255012535808321,0.0,0.0
74,-0.28322559934939406,0.37079521611077,0.0,0.0
75,-0.25269385333516103,0.34489617587692223,0.0,0.0
76,0.15611169413319134,0.22260370789532893,0.0,0.0
77,1.3932896030480681,-0.029914720183391093,0.0,0.0
78,1.185748777079368,-0.012197645717653326,0.0,0.0
79,-1.070189491054627,0.5711742579824177,0.0,0.0
80,-1.0234636767323506,0.5162401042340697,-1.0583237890268888,0.0
81,-0.7481728005660265,0.5578150030394042,0.0,0.0
82,-0.4170059847547212,0.356276106988641,0.0,0.0
83,-0.3846645168179987,0.3447327763311119,0.0,0.0
84,-0.6231372292018433,0.4058374017910086,-0.9802392933938104,0.0
85,0.31930472963799744,0.14941680503595617,-0.9802392933938104,0.0
86,0.37911735148035564,0.15505195933456323,0.0,0.0
87,-0.8347337048900273,0.6709180435064941,0.0,0.0
88,-0.2700688059483018,0.34004715220145143,0.0,0.0
89,-0.228731022090948,0.33966592218438574,0.0,0.0
90,-2.0691164450599846,0.9964650594063884,0.0,0.0
91,-1.6165504700054623,0.7533330832968086,-0.09249294423203902,0.0
92,-0.447423005546409,0.6620099409921114,0.0,0.0
93,-0.605432891413077,1.2021265538952217,0.0,0.0
94,-0.7424353416874356,0.8204686300561894,0.0,0.0
95,-0.9441506519985613,0.8384891942794115,0.0,0.0
96,-0.5541803555111221,0.43209005832660785,0.0,0.0
97,-0.47920379541373614,0.34699867535107487,0.0,0.0
98,-0.40530736176996623,0.3280270858986345,0.0,0.0
99,-0.49307631932240686,0.3659364081686595,0.0,0.0
100,-0.3297095523899918,0.38587385696814275,0.0,0.0
101,-0.9699483360279654,0.8251197027937682,0.0,0.0
102,-0.42832863713062597,1.1885054004478703,0.0,0.0
103,-0.40411695117210406,1.0230931113322386,0.0,0.0
104,-0.44833262994856127,0.8328343304816044,0.0,0.0
105,-0.4550339494007652,0.6701143942520464,0.0,0.0
106,-0.48536242625213166,0.7166276902364341,0.0,0.0
107,-0.4750304011863018,0.4355002366164362,0.0,0.0
108,-0.6201965390640564,0.4424713744060228,0.0,0.0
109,-1.248154427121166,0.6997058434083696,0.0,0.0
110,-0.8543153786405835,0.7191886418579223,0.0,0.0
111,-0.45106093904203926,0.7043962310412031,0.0,0.0
112,-0.08392861151563633,0.2986643629236975,0.0,0.0
113,-0.03895315678840487,0.2677742963923211,0.0,0.0
114,-0.25917497134051215,0.3295238364980095,0.0,0.0
115,0.10875469053519175,0.21051264323678587,0.0,0.0
116,0.234923130593673,0.21348229739779132,0.0,0.0
117,-0.8354026610680046,0.7365123896652225,0.0,0.0
118,-0.87404642933092,0.6384495342588558,0.0,0.0
119,-0.7932328159471376,0.6483105780617932,0.0,0.0
120,-0.4726386750342334,0.4111258106657709,0.0,0.0
121,-0.49995791904859954,0.43415953479822494,0.0,0.0
122,-0.30524645792083455,0.3698304922189005,0.0,0.0
123,0.44360425741496956,0.13261076949372394,0.0,0.0
124,0.42674270753944465,0.14094474643496052,0.0,0.0
125,-1.0557275490781277,0.6221439452887502,0.0,0.0
126,-0.8711739987132119,0.7018521096543955,0.0,0.0
127,-0.6855307422661814,0.7299132606378479,0.0,0.0
128,-0.6711174577661737,0.7934684575875417,0.0,0.0
129,-0.71935197630562,0.5945929592835341,0.0,0.0
130,-0.49893240448023735,0.4861946999323487,0.0,0.0
131,-0.15270596336532224,0.25264703470386535,0.0,0.0
132,-0.07765487074930587,0.2680805628239016,0.0,0.0
133,-1.01744085470261,0.5642942868579275,0.0,0.0
134,-1.1696291757545207,0.5174180159256004,-0.7473801724880268,0.0
135,-0.4582019214005079,0.5372319535307367,0.0,0.0
136,0.7385517751208674,0.07496739621643535,0.0,0.0
137,0.6502567931113961,0.0932861846563876,0.0,0.0
138,0.18284943391088695,0.1863978700507109,0.0,0.0
139,0.5124699028481221,0.1176051320239704,0.0,0.0
140,0.4792404077736626,0.13405988621220774,0.0,0.0
141,-0.874005356416557,0.7120921323241169,0.0,0.0
142,-0.8200109515716456,0.6497167856510722,0.0,0.0
143,-0.6571283930215355,0.6689801667777637,0.0,0.0
144,-0.2943991181123809,0.35899970899646727,0.0,0.0
145,-0.2664360167426419,0.342463945172969,0.0,0.0
146,-0.027732663106902956,0.2713412011423806,0.0,0.0
147,0.4970094437601897,0.12452503734995271,0.0,0.0
148,0.455268062808826,0.13678113423100294,0.0,0.0
149,0.9145036680216999,0.039964300102772375,0.0,0.0
150,0.9087713336376104,0.04166170601620741,0.0,0.0
151,0.38750665201709233,0.14902203009047482,0.0,0.0
152,0.5348357068511196,0.11654631192041603,0.0,0.0
153,0.5181890869775135,0.12181442354222088,0.0,0.0
154,-0.9753330850598687,0.7297810561710488,0.0,0.0
155,-0.7883423350249679,0.5698302786220587,0.0,0.0
156,-0.5888707049591376,0.5644922464496168,0.0,0.0
157,0.30255368636385366,0.17463240129472804,0.0,0.0
158,0.3196984637251441,0.1591382616836149,0.0,0.0
159,0.0306547778763294,0.22220697990954474,0.0,0.0
160,0.6938534725082635,0.08541892740009001,0.0,0.0
161,0.6222533029230428,0.09884654215681292,0.0,0.0
162,-1.258754407883731,0.6744574653221428,0.0,0.0
163,-0.8769901200063408,0.520748708481175,-0.8872815604972915,0.0
164,-0.4056718907349933,0.5166521431783758,0.0,0.0
165,-0.0272033757569338,0.2763664859425852,0.0,0.0
166,-0.02507691840375797,0.2747786172260279,0.0,0.0
167,0.29479528873847227,0.1848516601467031,0.0,0.0
168,1.0254765494660165,0.0088557025067476,0.0,0.0
169,1.0949695608289103,0.002768191755063462,0.0,0.0
170,-1.168160732233797,0.8312706231526839,0.0,0.0
171,-1.0572991607076847,0.7261535697479978,-0.7036900380266616,0.0
172,-0.7399217335928728,0.727192467318206,0.0,0.0
173,0.005619442585646338,0.23480348548270882,0.0,0.0
174,0.10286680103237182,0.20260285573449283,0.0,0.0
175,1.6600441923273699,-0.0716616670748261,0.0,0.0
176,1.975320488057507,-0.10703702230671944,0.0,0.0
177,1.5508229528312618,-0.06792726344212179,0.0,0.0
178,-0.7133784909804725,0.4628688073925657,0.0,0.0
179,-2.1064036937989767,0.7214622039325164,-0.8473097353517899,0.0
180,-0.8208362752826949,0.8974601570365851,0.0,0.0
181,-0.3278189001082211,0.37545459060459824,0.0,0.0
182,-0.2005499860909342,0.2883040632502195,0.0,0.0
183,0.00645399643391651,0.23556671726885853,0.0,0.0
184,0.8930463834066888,0.05541559571195178,0.0,0.0
185,0.6973260347699911,0.08386737058201302,0.0,0.0
186,-1.5741058026754102,0.6845145123407751,0.0,0.0
187,-1.5465544906751079,0.5963176432980593,-0.4633942984891557,0.0
188,-0.4976767461344769,0.574826038948888,0.0,0.0
189,-0.23075690172686505,0.345980945850307,0.0,0.0
190,-0.2305040300300421,0.33836049380266436,0.0,0.0
191,0.3634143035578263,0.1657531828210059,0.0,0.0
192,0.7381987187857669,0.07256930110776089,0.0,0.0
193,0.6691714517760378,0.08535970552241257,0.0,0.0
194,-0.5526009884542811,0.503717999414702,0.0,0.0
195,-0.7360481280378387,0.4046019246642175,0.0,0.0
196,-0.4747019954172997,0.4659992025396505,0.0,0.0
197,0.581861447187358,0.10780313284533465,0.0,0.0
198,0.6254477769270947,0.09815931585274104,0.0,0.0
199,0.03397155955026112,0.22926899499039313,0.0,0.0
200,0.20268271730091977,0.18403802873617603,0.0,0.0
201,0.20702798310208487,0.1950814071560654,0.0,0.0
202,-0.5459759414414813,0.4466466696390324,0.0,0.0
203,0.370477883797865,0.1331967519044814,0.0,0.0
204,0.3680661445802936,0.14738659230971976,0.0,0.0
205,-0.7553521883189127,0.39384670560997714,0.0,0.0
206,-0.4661270444996719,0.2544549369377515,-0.9002956431028055,0.0
207,-0.030085533247130442,0.3430180258030148,0.0,0.0
208,0.3000425715960308,0.19041899156618958,0.0,0.0
209,0.2795440025113212,0.18925190368359204,0.0,0.0
210,-0.30645389250454175,0.36143608419444334,0.0,0.0
211,0.3291263997987338,0.16080132920649517,0.0,0.0
212,0.42053812458685114,0.15204462300606822,0.0,0.0
213,-0.7175348647013513,0.6154751511503775,0.0,0.0
214,0.401041472574884,0.1361873118868709,0.0,0.0
215,0.399870018370057,0.13551261463719785,0.0,0.0
216,0.4133125020274849,0.13310850065247376,0.0,0.0
217,0.47171887656360945,0.12464711265810766,0.0,0.0
218,0.48696929523819316,0.12185250492511174,0.0,0.0
219,0.12035907726899646,0.20234313933992545,0.0,0.0
220,0.18047597503457521,0.2038688746848038,0.0,0.0
221,-0.9507781442670848,0.5971423990393175,0.0,0.0
222,-0.6351270411844187,0.5122812470462866,0.0,0.0
223,-0.3830760454931767,0.5356590404197997,0.0,0.0
224,0.6254477769270947,0.10500538886086636,0.0,0.0
225,0.6254477769270947,0.10500538886086636,-0.11526758879168453,0.0
226,0.6254477769270947,0.10500538886086636,-0.11526758879168453,0.0
227,-1.0056990846237803,0.41114681597030356,-0.11526758879168453,0.0
228,-0.9212341626293884,0.3951553394848081,0.0,0.0
229,0.24637617581298799,0.16691734660557087,0.0,0.0
230,1.431714778191783,-0.013175891277606171,0.0,0.0
231,1.0427727927212584,0.01806141413402048,0.0,0.0
232,-1.5920579466554674,0.8260259573300529,0.0,0.0
233,-1.217474724787462,0.6465294292990216,-0.32209854448644504,0.0
234,-0.2828967289035632,0.5534485174658527,0.0,0.0
235,0.16319317207324932,0.22437960002843296,0.0,0.0
236,0.07228023285836001,0.23995675732718694,0.0,0.0
237,0.4030718203594766,0.1512979866663059,0.0,0.0
238,1.3101277323925102,-0.019605640730050763,0.0,0.0
239,1.4509950149030768,-0.030587029069979794,0.0,0.0
240,-0.9773408865905417,0.46191965410632263,0.0,0.0
241,-0.5960180900595956,0.399420508739594,-0.7264646825863088,0.0
242,-0.2805477385743648,0.42840657156942474,0.0,0.0
243,-0.28282628687761674,0.4303729337031311,0.0,0.0
244,-0.23283514856012946,0.3508078248719682,0.0,0.0
245,-0.630783522469671,0.48684190094767305,0.0,0.0
246,-0.3170109742016178,0.32548060506607185,0.0,0.0
247,-0.13840919696758605,0.3203295623955266,0.0,0.0
248,-1.2183265009486433,0.923603939284965,0.0,0.0
249,-0.7605927325702909,0.5271652344406618,0.0,0.0
250,-0.7884537662821052,0.5285613064580583,-0.6414083569859941,0.0
251,0.7365240478521226,0.07836411362185064,-0.6414083569859941,0.0
252,0.6455193622609482,0.0935144687444343,0.0,0.0
253,2.572536850604823,-0.17363739356624247,0.0,0.0
254,3.6481283299614837,-0.25919224581124317,0.0,0.0
255,2.8277892017077337,-0.22368494564185482,0.0,0.0
256,-1.0753557737268746,0.5253123293772777,0.0,0.0
257,-1.1584129371491998,0.4928432814336727,-0.7450562291656125,0.0
258,-0.32691514493562457,0.5379566803956787,0.0,0.0
259,0.13918525025369718,0.22657646200981976,0.0,0.0
260,0.1663560037016129,0.21326553926291475,0.0,0.0
261,0.3367180882226822,0.16850738719289082,0.0,0.0
262,1.512590439674024,-0.048162577078638,0.0,0.0
263,1.3940412386362588,-0.039081380925702146,0.0,0.0
264,-1.2326746468751872,0.6110416483394272,0.0,0.0
265,-1.0102991391987688,0.4737786871588855,-0.7919998842783569,0.0
266,-0.5544467113112546,0.48519180741375184,0.0,0.0
267,-0.42629869190854663,0.4072600290915307,0.0,0.0
268,-0.4014761470882417,0.36391050812429165,0.0,0.0
269,-0.002757538235642612,0.25018518411659085,0.0,0.0
270,0.09880752374603802,0.21782588674001158,0.0,0.0
271,0.12148636997970026,0.2381171928942556,0.0,0.0
272,-1.3311066138641001,0.8716034392832762,0.0,0.0
273,-1.7836861738910454,0.7467068889308472,-0.6218872330777223,0.0
274,-0.7957116548181747,0.7098099560045313,0.0,0.0
275,0.045333411929842256,0.2324968790156202,0.0,0.0
276,0.012957537695837393,0.2355731805512287,0.0,0.0
277,0.4471201205109824,0.13641113048573966,0.0,0.0
278,1.2073142880925063,-0.0005017549048467608,0.0,0.0
279,1.1937425861986946,0.0004878923712709652,0.0,0.0
280,-1.2105783627871556,0.6163957423806897,0.0,0.0
281,-0.7434895936744359,0.5414658116142952,0.0,0.0
282,-0.4073659787820542,0.5377393626006659,0.0,0.0
283,-0.1537495684986326,0.3266208505054387,0.0,0.0
284,0.0035876001609554233,0.2434502750819438,0.0,0.0
285,0.5928500135904194,0.10500538886086636,0.0,0.0
286,1.3249238205558578,-0.014372228237382077,0.0,0.0
287,1.368859020353293,-0.01877319911802265,0.0,0.0
288,-0.5648831124878616,0.3498245366386659,0.0,0.0
289,-1.0516283919457825,0.5487731650865271,0.0,0.0
290,-0.3867977347462635,0.6845552910145701,0.0,0.0
291,0.840294715991873,0.05657495523213379,0.0,0.0
292,0.7972686238473752,0.06494284278646802,0.0,0.0
293,-0.1844843125882887,0.2695699196980735,-1.0253237938486235,0.0
294,0.19680688804707294,0.17728427092647292,-1.0253237938486235,0.0
295,0.2705781146276405,0.1894292888942713,0.0,0.0
296,-1.1569737125896375,1.0515147858669474,0.0,0.0
297,-1.0907413532327375,0.8330220134017928,-0.6641830015456398,0.0
298,-0.7380558805750156,0.8115639344878621,0.0,0.0
299,-0.3328649935002137,0.36158337664206464,0.0,0.0
300,-0.3315193493549613,0.35775526210193154,0.0,0.0
301,-0.17567851496200299,0.3144909834473459,0.0,0.0
302,0.8198542098088841,0.062198176498161985,0.0,0.0
303,0.7568060940024073,0.06604240437669648,0.0,0.0
304,-0.49734633437099707,0.46247111776874333,0.0,0.0
305,0.00622657050162013,0.24572455235902615,0.0,0.0
306,0.02071630607889156,0.27894366492787864,0.0,0.0
307,0.5595734513087266,0.11327266536647863,0.0,0.0
308,0.5663847661329291,0.11146152529050883,0.0,0.0
309,0.5086864345584179,0.12529264443151727,0.0,0.0
310,1.4559266991422846,-0.043489135177437944,0.0,0.0
311,1.4910121626829473,-0.04633709102037391,0.0,0.0
312,-1.0868806885480522,0.5369476783593671,0.0,0.0
313,-0.9530125842112069,0.4629758833320947,-0.7664365077318137,0.0
314,-0.8278345777313973,0.47243496632666443,-0.7664365077318137,0.0
315,0.6254477769270947,0.10500538886086636,-0.7664365077318137,0.0
316,0.30870115184544056,1.5306380251670257,0.0,0.0
317,-0.12760510846683454,1.2414861390097047,0.0,0.0
318,-0.6308678705878007,0.7812060785202852,0.0,0.0
319,-0.6737819810956628,0.44346451795381314,0.0,0.0
320,-0.9273495212063815,0.533332494020547,-1.4636195044557225,0.0
321,-0.8164640329194347,0.4335525797962381,-1.4636195044557225,0.0
322,-0.5827202048849367,0.43510334443824156,0.0,0.0
323,-1.2763578617181188,0.7584301482391625,0.0,0.0
324,-0.6365905224496162,0.5301280235706233,0.0,0.0
325,-0.503470036513601,0.518893331563744,0.0,0.0
326,1.5462433928351964,-0.05443812286445467,0.0,0.0
327,1.1752204350092312,0.006464960072403296,0.0,0.0
328,1.1960770704463455,0.0032158283603460377,0.0,0.0
329,1.9613178347496483,-0.09123734719827438,0.0,0.0
330,1.3944270135774,-0.05851781299853714,0.0,0.0
331,-0.6636536857066525,0.5034782782966771,0.0,0.0
332,-0.5047368649298934,0.40421934733940296,0.0,0.0
333,-0.5065760356558037,0.4030564733461603,0.0,0.0
334,0.2550655772876126,0.16961014606380573,0.0,0.0
335,0.25574833415999015,0.1694499400017306,0.0,0.0
336,0.30501916676432306,0.15959796224365236,0.0,0.0
337,1.39861604508381,-0.013402941796568849,0.0,0.0
338,1.018596483612778,0.023669902897367007,0.0,0.0
339,0.8480781754335164,0.054327299532284296,0.0,0.0
340,0.8327019648205257,0.05844488478907214,0.0,0.0
341,0.556164893242811,0.11199121442108954,0.0,0.0
342,0.511458840922699,0.1213360972670882,0.0,0.0
343,0.4761977260761626,0.13256081568197708,0.0,0.0
344,-1.4862889549446798,0.8952344819552724,0.0,0.0
345,-1.4699131647262866,0.8246942995944785,-0.506619644286038,0.0
346,-1.0433587987596122,0.815536086588003,-0.506619644286038,0.0
347,-0.6889193180726487,0.44286687867388935,-0.506619644286038,0.0
348,-0.6262297950419243,0.3988849478504949,0.0,0.0
349,0.9217982580446509,0.04111518223584815,0.0,0.0
350,3.5104887178798623,-0.21145919741138566,0.0,0.0
351,3.0982526344915446,-0.1941616898712151,0.0,0.0
352,-1.0551686438134908,0.38238345863018847,0.0,0.0
353,-0.26892681762211734,0.18376046805378268,-0.4313238806398566,0.0
354,0.2882591518611954,0.19438544727986107,0.0,0.0
355,0.23764308172607926,0.21279616761340314,0.0,0.0
356,0.10354175475494269,0.22791475839829173,0.0,0.0
357,0.24716095180402217,0.18882689543980802,0.0,0.0
358,0.578607686830893,0.10775113177521714,0.0,0.0
359,0.5691556865691852,0.11004452179707194,0.0,0.0
360,-1.0547974412523093,0.5842010176502346,0.0,0.0
361,-0.963111471985884,0.5532327302236707,-1.018351963881384,0.0
362,-0.5867867784572144,0.5849806519089356,0.0,0.0
363,-0.2578371285103897,0.3423840605858098,0.0,0.0
364,-0.18379523489079203,0.3018579141003115,0.0,0.0
365,0.13205656377822847,0.21697647728254257,0.0,0.0
366,0.252970253954238,0.1826296951519594,0.0,0.0
367,0.22269949863606214,0.20194021233342271,0.0,0.0
368,-1.5739782227650567,1.0356208030949048,0.0,0.0
369,0.6254477769270947,0.10500538886086636,-0.18823940911545334,0.0
370,-1.2652882173965792,1.1194376340277716,-0.18823940911545334,0.0
371,-0.8739582135731393,0.47242551947778316,-0.18823940911545334,0.0
372,-0.8302754811734097,0.4425503132545158,0.0,0.0
373,0.1502566305449392,0.20187886208255904,0.0,0.0
374,0.852259343882448,0.059519660480446865,0.0,0.0
375,0.761192955075875,0.07255767640391297,0.0,0.0
376,-1.5275840169126569,0.7140510248835461,0.0,0.0
377,-1.3062433920761496,0.6684617637088197,-0.34626755503953843,0.0
378,-0.3281662128302008,0.5942788342123404,0.0,0.0
379,0.21140411913066218,0.20339291260250572,0.0,0.0
380,0.13863607133789904,0.2092517593753031,0.0,0.0
381,0.4338437268743636,0.13975878904191927,0.0,0.0
382,1.310077675744492,-0.012411704414612652,0.0,0.0
383,1.3754400552756851,-0.017675116513049142,0.0,0.0
384,-1.2113005548377396,0.5190038219856713,0.0,0.0
385,-0.867480880424833,0.491895401532702,-0.5930703358798022,0.0
386,-0.78643190793479,0.49649283930966853,-0.5930703358798022,0.0
387,0.060949256682291425,0.1984831982225911,-0.5930703358798022,0.0
388,0.16807509835179857,0.17791490456247855,0.0,0.0
389,1.0112189824015452,0.033906345325712364,0.0,0.0
390,0.5993848686818232,0.10252020219270057,0.0,0.0
391,0.3384185533575516,0.17010318410647896,0.0,0.0
392,-1.403949942782275,1.2146386619001008,0.0,0.0
393,0.6254477769270947,0.10500538886086636,-0.018126757914822322,0.0
394,0.6254477769270947,0.10500538886086636,-0.018126757914822322,0.0
395,-0.9627970919073209,0.4864178083641906,-0.018126757914822322,0.0
396,-0.7762170359647166,0.4171563190022314,0.0,0.0
397,0.35841608725635055,0.15233869374654352,0.0,0.0
398,0.8277002787526697,0.06304582350495672,0.0,0.0
399,0.7192993359007798,0.08028021207207393,0.0,0.0
400,-1.424855412282284,0.7106605477852709,0.0,0.0
401,-1.8773477985787281,1.0219705417210747,-0.2751548893737008,0.0
402,-0.26760107448085657,0.8927863538611069,0.0,0.0
403,-0.19649725823813438,0.345057053826688,0.0,0.0
404,-0.174877155000524,0.31876623889710537,0.0,0.0
405,-0.21446380931409076,0.3308719885328522,0.0,0.0
406,0.1647095420969594,0.20126585709430056,0.0,0.0
407,0.18217403859014145,0.20281987477414473,0.0,0.0
408,0.35166007500190377,0.1594135804126341,0.0,0.0
409,0.3709814372589672,0.15638082372184783,0.0,0.0
410,0.440514097130851,0.14000007659449082,0.0,0.0
411,1.1166589106419091,0.009515962020028754,0.0,0.0
412,1.0001498059596055,0.017144435939410604,0.0,0.0
413,-0.4865456235939193,0.42022095198127035,0.0,0.0
414,-0.0714193128413908,0.26505726190925627,0.0,0.0
415,-0.06927985718173156,0.3074360403772553,0.0,0.0
416,0.6254477769270947,0.10500538886086636,0.0,0.0
417,0.6254477769270947,0.10500538886086636,0.6056196298208327,0.0
418,0.6254477769270947,0.10500538886086636,0.6056196298208327,0.0
419,-2.2788572130464817,0.8294710705860687,0.6056196298208327,0.0
420,-1.599388302674039,0.7313070083024561,0.0,0.0
421,-1.1972530032172222,0.6464216693414158,-0.8858871945038418,0.0
422,-0.6130474422458728,0.3563743467365573,-0.8858871945038418,0.0
423,-0.4071163932416819,0.35496485654440013,-0.8858871945038418,0.0
424,-1.1889004968630343,0.840655814610584,-0.8858871945038418,0.0
425,-0.417071942774878,0.9090768737692357,0.0,0.0
426,-0.48839695245356773,0.9510351639096606,0.0,0.0
427,-0.652383005841473,0.6394698955758147,0.0,0.0
428,-0.5456675381157617,0.5346178088735262,0.0,0.0
429,-0.5703462744916973,0.5452145059940053,0.0,0.0
430,-0.18824405213781298,0.2957807444361686,0.0,0.0
431,-0.26539869319866694,0.2863450908186363,0.0,0.0
432,2.88725869676781,-0.1651496621680911,0.0,0.0
433,2.6477257671974406,-0.14187382915344865,0.0,0.0
434,4.34645625689617,-0.2899653667341284,0.0,0.0
435,7.001582285631529,-0.4161708309392848,0.0,0.0
436,3.8115388684531117,-0.33059342695106936,0.0,0.0
437,-0.8326931133155758,0.4547733838767166,0.0,0.0
438,-0.8456464096341776,0.41386581612398426,0.0,0.0
439,-0.3077576844996795,0.5132680000195297,0.0,0.0
440,-0.8389124797926142,1.3422678240073107,0.0,0.0
441,0.6254477769270947,0.10500538886086636,-0.5619294953594678,0.0
442,-1.3453651627502725,1.1195565659433173,-0.5619294953594678,0.0
443,-0.6944960241695123,0.46505570176029887,-0.5619294953594678,0.0
444,-0.6043832299439731,0.360853491588534,0.0,0.0
445,0.10283077749394615,0.19704038495497558,0.0,0.0
446,0.251082145346237,0.16283415894910733,0.0,0.0
447,0.1956002356088297,0.19260022500969953,0.0,0.0
448,-1.2596478999953602,0.6465287775059027,0.0,0.0
449,-1.6051684914791904,0.745544701616256,-0.6674365221970187,0.0
450,-0.5199521159751284,0.7168446936477534,0.0,0.0
451,-0.15597793210272004,0.32647217167861736,0.0,0.0
452,-0.1511377900085602,0.29842341593809324,0.0,0.0
453,0.06785498321930933,0.23718132006817425,0.0,0.0
454,1.12918774937018,0.014533705682633633,0.0,0.0
455,0.9760090957686958,0.02785045449592261,0.0,0.0
456,-0.7428643189016423,0.4706738236513813,0.0,0.0
457,0.5071468879156379,0.11345842570025914,0.0,0.0
458,0.449578478905489,0.13502446559664275,0.0,0.0
459,-1.1444479230305489,0.6345876137763811,0.0,0.0
460,-0.8569042868774465,0.6208871593796793,0.0,0.0
461,-0.7182055062006056,0.6306916747108186,0.0,0.0
462,-0.7410437096133451,0.6880425542529741,0.0,0.0
463,-0.7156236499662937,0.49500638847356837,0.0,0.0
464,-1.0144450166309933,0.601304091377123,-1.2544646054385462,0.0
465,-0.33289230217319926,0.2559858390021268,-1.2544646054385462,0.0
466,-0.10852614726563868,0.25236606378813015,0.0,0.0
467,-1.255413173584919,0.5938886496566361,0.0,0.0
468,-0.4500650386294334,0.4182183931104484,0.0,0.0
469,-0.4902842874117079,0.4171935236389439,0.0,0.0
470,-0.2647398317162846,0.31370578313418346,0.0,0.0
471,-0.12460621717893933,0.2664515840906529,0.0,0.0
