id,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8","y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8",y__variance_larger_than_standard_deviation,"y__fft_aggregated__aggtype_""kurtosis""","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0","y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0","y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","y__fft_coefficient__coeff_4__attr_""abs""",y__sum_of_reoccurring_values,y__sum_of_reoccurring_data_points,"y__fft_coefficient__coeff_1__attr_""abs""",y__autocorrelation__lag_6,y__standard_deviation,y__variance,y__percentage_of_reoccurring_datapoints_to_all_datapoints,y__percentage_of_reoccurring_values_to_all_values,y__ratio_value_number_to_time_series_length,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",y__absolute_sum_of_changes,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2","y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",y__mean_abs_change,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",y__abs_energy,"y__fft_coefficient__coeff_0__attr_""abs""","y__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0","y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",y__number_cwt_peaks__n_1,y__ratio_beyond_r_sigma__r_1.5,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",y__cid_ce__normalize_False,"y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0","y__linear_trend__attr_""stderr""",y__autocorrelation__lag_4,y__ratio_beyond_r_sigma__r_0.5,y__longest_strike_above_mean,y__partial_autocorrelation__lag_3,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2",y__autocorrelation__lag_2,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4","y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",y__c3__lag_1,label
10,0.0,0.0,0.0,6.265864247983369,0.2376007286941421,0.8090887511764487,0.7601153818948513,0.44666190656778304,0.001996535421320463,4.841559176725016,0.0,0.0,1.7517583192483601,-0.5777064310442505,0.8557075507479721,0.7322354124070932,0.0,0.0,1.0,-0.43085909197537653,0.01574847784183813,0.0,0.001996535421320463,11.631801117341647,0.0,1.292422346371294,1.292422346371294,0.0,11.119094239316063,6.1617693199641375,0.01574847784183813,0.9126125427115934,3.0,0.1,0.6330421610253062,4.638850084104032,2.3898792441299226,0.10446651492338653,-0.3682389715753903,0.6,2.0,-0.054775240173704436,-0.44666190656778304,0.5075492216150026,0.04910069739461222,-0.41621824904417326,0.8315998784922753,-0.3545141678918137,0.0
11,0.0,0.0,0.0,5.0020418865797,0.40568031514319874,1.3950199518403756,1.0012322480729428,0.5744787893004988,0.3714118097834287,5.8298185326068435,0.0,0.0,0.6500495030280168,-0.7430595208231288,0.8908923885285163,0.7936892479380447,0.0,0.0,1.0,0.0,0.0028075064201992126,0.0,0.05050886810051678,12.384758753803464,0.0028075064201992126,1.3760843059781627,1.3760843059781627,0.0028075064201992126,13.373018030874524,7.373008579605802,0.0028075064201992126,1.1454716636173787,3.0,0.2,0.4545633138639863,4.819560654031942,2.533005840140955,0.10692744597193304,-0.5891285537928808,0.7,2.0,-0.059780425106041056,-0.09551407055117578,0.4545633138639863,0.03399143759416916,-0.43085909197537653,0.9449153548931338,-0.32967155841380646,0.0
12,0.0,0.0,0.0,4.448373535922136,0.3689394046162252,0.8819923047342308,0.8610674798204719,0.5967886451956642,0.41976109495026453,4.642740198203778,0.0,0.0,0.5478050436295068,-0.17775788697578743,0.8015029469897506,0.642406974033255,0.0,0.0,1.0,0.0,0.0028075064201992126,0.0,0.06535423878710352,11.461223677476529,0.0,1.273469297497392,1.273469297497392,0.0,13.758727975201559,8.564261926674714,0.0028075064201992126,0.604690052491869,3.0,0.2,0.4545633138639863,4.5757256183413135,2.3231415428098536,0.09861619964852195,-0.5438464094912485,0.7,1.0,-2.44363235411174,0.041830979803433165,0.40157740611296994,0.06249347364936185,-0.43085909197537653,0.8857942367709469,-0.26851363333311534,0.0
13,0.0,0.0,0.0,5.92629515479282,0.34353721787159247,0.8836603904201505,0.8963914183211491,0.655661876030126,0.4823507929860247,3.8747898271927474,0.0,0.0,0.8050854793549168,0.19036619518096048,0.8141460077420882,0.6628337219223804,0.0,0.0,1.0,0.0,0.002496479383535523,0.0,0.05274873562688493,11.637843369979912,0.0,1.2930937077755458,1.2930937077755458,0.0,12.172599630837333,7.445980399929567,0.002496479383535523,1.3193026241338712,3.0,0.2,0.5575140030468824,4.595721472282556,2.340905593251429,0.0999840041894043,-0.29574353983790513,0.6,2.0,-2.167734619229113,-0.017042251031028743,0.6074787844787622,0.0006517728741036729,0.0,0.9211181752716241,-0.30456382077461636,0.0
14,0.0,0.0,0.0,5.886889337194812,0.28507083186239224,1.2078523768570517,0.9939040801295993,0.8181829790442098,0.521678301826754,3.8743247327849506,0.0,0.0,0.6063861267965951,0.38631144757141594,0.8186833028045751,0.6702423502910076,0.0,0.0,1.0,0.0,0.002496479383535523,0.0,0.022986776857343776,12.125406679022165,0.0,1.3472674087802405,1.3472674087802405,0.0,12.551153013399283,7.647698680315017,0.002496479383535523,1.3193026241338712,3.0,0.2,0.5575140030468824,4.663685522100012,2.4121691130377747,0.10076718674160866,-0.3789938063838139,0.6,1.0,12.424675645842628,0.41319712272503484,0.6074787844787622,-0.010647672478319112,0.0,1.018630837080074,-0.35339924686527646,0.0
15,0.0,0.0,0.0,8.13710436261477,0.3399927950232169,1.0104699164497442,1.1204195546017641,0.6680562404163286,0.4667331804104475,4.541678463430789,0.0,0.0,1.466933327935111,0.46604848024957507,0.9071332601782353,0.8228907517215938,0.0,0.0,1.0,0.0,0.002496479383535523,0.0,0.026103492074309634,12.757984051382987,0.002496479383535523,1.4175537834869987,1.4175537834869987,0.002496479383535523,12.665116966849801,6.660487556953967,0.002496479383535523,1.3193026241338712,3.0,0.1,0.5575140030468824,4.833430019564589,2.5490720985771818,0.10696040857967766,-0.5370523752399102,0.7,2.0,0.4839024554016234,-0.07529576364618129,0.5575140030468824,0.054455070759173635,0.0,1.0257111177356923,-0.31754537260800775,0.0
16,0.0,0.0,0.0,8.1094373863116,0.17767173586974294,1.1069985105168787,0.9807815468357073,0.8588364942309548,0.851297246852323,5.0285527184934296,0.0,0.0,1.2416163335779116,0.19628696518139285,0.9569715119302497,0.915794474646068,0.0,0.0,1.0,0.0,0.002496479383535523,0.0,0.12398250791503632,13.185589622706983,0.002496479383535523,1.4650655136341093,1.4650655136341093,0.002496479383535523,14.27073073783453,7.150374809318633,0.002496479383535523,1.3193026241338712,3.0,0.1,0.5575140030468824,5.026098103691179,2.729856847175387,0.11748209311863729,-0.38765444873040134,0.7,2.0,-0.4343808939478057,0.10141688659010421,0.5575140030468824,-0.06146340841005204,-0.7785210130083614,1.0257111177356923,-0.19670779442692227,0.0
17,0.0,0.0,0.0,4.741398670523403,0.17767173586974294,1.1069985105168787,0.9807815468357073,0.7583801708807815,0.5611356678007323,3.911159746340677,0.0,0.0,2.1080370601871556,-0.06557195272160886,0.8490623609906938,0.7209068928510911,0.0,0.0,1.0,0.0,0.002496479383535523,0.0,0.01342506729286908,11.318998346144847,0.0,1.257666482904983,1.257666482904983,0.0,14.448504519707425,8.508487286936798,0.002496479383535523,0.9588590148276124,3.0,0.2,0.5575140030468824,4.186247571163573,1.9136689253132506,0.1021344343533497,-0.24476443393320219,0.6,1.0,0.04328636887058567,-0.16561969411063426,0.6074787844787622,-0.10167225828229855,-0.7785210130083614,1.0548843529097176,-0.1957265506396078,0.0
18,0.0,0.0,0.0,4.5233166782385235,0.1996206539528128,0.6279589964183987,0.7800083367347048,0.6006618840663506,0.4175542917863812,3.924458932316574,0.0,0.0,0.17032830534754326,-0.30819280062262794,0.6798111310125593,0.4621431738485751,0.0,0.0,1.0,-0.7785210130083614,0.010219498352612561,0.0,0.05682202505350357,9.764280263450535,0.0,1.0849200292722818,1.0849200292722818,0.0,8.918818071238391,6.555445318780898,0.010219498352612561,0.9588590148276124,3.0,0.2,0.40645768709003577,3.762712299916754,1.573004858362941,0.08344728462958512,-0.4490182280794574,0.6,2.0,-0.4364364109590354,-0.007901407296203441,0.30536615256506894,0.034915054926415216,0.0,0.7439407363708553,-0.12264979797041303,0.0
19,0.0,0.0,0.0,3.2636029868668963,0.21524242291678045,1.0906394821194787,0.9470843686607183,0.6451266663018533,0.42451345197252877,4.8454208973566715,0.0,0.0,1.2115922728197976,-0.6349356346062284,0.7399839823587988,0.5475762941475871,0.0,0.0,1.0,0.0,0.022818010590454685,0.0,0.0485478693678797,10.470759033464093,0.022818010590454685,1.1634176703848993,1.1634176703848993,0.022818010590454685,11.36865208265575,7.676515577512938,0.022818010590454685,0.9588590148276124,3.0,0.2,0.4564224685219156,3.9210026273952576,1.6755055928962803,0.08824981750178824,-0.7516304519469842,0.6,1.0,0.32771983782284636,-0.20055630872424293,0.4564224685219156,0.06648959110993367,-0.7785210130083614,0.8222886122471394,-0.05759665306659023,0.0
20,0.0,0.0,0.0,3.337772199384946,0.1818372740275869,0.648724744874994,0.8342026950133767,0.5419435827867152,0.05596888049027789,3.7174659168707933,0.0,0.0,2.181910410784361,-0.2806195135473062,0.7034067116384861,0.4947810019780684,0.0,0.0,1.0,-0.4945351390094903,0.226327701999825,-0.30536615256506894,0.05596888049027789,9.453801435576159,0.0,1.0504223817306844,1.0504223817306844,0.0,12.71047711278551,8.810599918850489,0.7827856926314931,0.6365280760089258,3.0,0.1,0.8481231155146304,3.6516046218151783,1.4798211077718357,0.08566511833536741,-0.6264569501826246,0.6,2.0,0.2729938042215849,-0.5419435827867152,0.30536615256506894,0.058539527678243684,-0.7785210130083614,0.7863294625716687,0.04397446588980182,0.0
21,0.0,0.0,0.0,4.458004705046657,0.18810042422272066,0.6947272195254869,0.8900702924841853,0.6006618840663506,0.4175542917863812,2.837378864234703,0.0,0.0,1.8786258986740274,0.20512691871324218,0.7015454266081805,0.49216598559485397,0.0,0.0,1.0,-0.4945351390094903,0.022818010590454685,0.0,0.05682202505350357,9.7331394229302,0.022818010590454685,1.0814599358811334,1.0814599358811334,0.022818010590454685,10.361212838324796,7.375332522928209,0.022818010590454685,0.8168660778281768,3.0,0.2,0.4564224685219156,3.721180862443286,1.5332514479957642,0.08537516499762948,-0.26180554604531325,0.6,2.0,0.18326055793061644,-0.007901407296203441,0.4564224685219156,0.014136096652617535,0.0,0.7749576332473276,0.04627914120914431,0.0
22,0.0,0.0,0.0,4.4511824196662255,0.18000526591387064,1.1829626961320623,1.0151914009629028,0.597253433860145,0.35671166425773454,2.9815323894245145,0.0,0.0,1.5279220174188157,0.5037295447077365,0.7241302381858371,0.5243646018550772,0.0,0.0,1.0,-0.4945351390094903,0.2760326275287886,0.0,0.0851981849818308,10.358744965323787,0.35671166425773454,1.150971662813754,1.150971662813754,0.0851981849818308,11.56655233994649,7.951670466886638,1.0252316682637226,0.8168660778281768,3.0,0.2,0.9283378925265865,3.872809509206539,1.6492155482083655,0.08557462467397008,-0.3084521790029845,0.7,2.0,0.37062698171601405,0.29188728129507596,0.597253433860145,0.05770701780781718,0.0,0.8084534030010406,0.050982577764673825,0.0
23,0.0,0.0,0.0,5.53847250472697,0.27615982895164476,1.2214928485702128,1.2049181338047017,0.8654364932666075,0.9090551880298676,3.5421879404844967,0.0,0.0,2.139649888310363,0.6247374067496143,0.8045067809115376,0.6472311605326447,0.0,0.0,1.0,-0.4945351390094903,0.4128966272577712,0.0,0.1619567124418548,11.30737862953278,0.0,1.25637540328142,1.25637540328142,0.0,11.797972839748567,7.297712815959616,0.4128966272577712,0.8168660778281768,3.0,0.2,0.9479364812122695,4.19350652231535,1.9245471605790954,0.09783568241568968,-0.541286667255153,0.7,2.0,0.38313572808260127,-0.04338027535170874,0.30536615256506894,0.06682295358286705,0.0,0.9073449378474562,0.05326100681985044,0.0
24,0.0,0.0,0.0,5.976176593509802,0.25666156772632226,1.2614825030139138,1.023774498300348,0.8609745220875746,0.8763545829776358,4.696859431089556,0.0,0.0,1.102484656462606,0.33681503994599393,0.9170083466665333,0.8409043078560889,0.0,0.0,1.0,0.0,0.14156137149653641,0.0,0.14897088774230927,12.422871424291033,0.14156137149653641,1.380319047143448,1.380319047143448,0.14156137149653641,15.567242096472878,8.460614054495093,0.14156137149653641,0.8168660778281768,3.0,0.1,0.6816125764637373,4.730562218244603,2.392873015125724,0.1110234836342641,-0.315539794612811,0.7,2.0,-0.1368280024302167,0.1178704053127887,0.6816125764637373,0.10837208983590123,-0.4945351390094903,0.9073449378474562,0.0031468367631762306,0.0
25,0.0,0.0,0.0,3.931654186805206,0.25666156772632226,1.2614825030139138,1.023774498300348,0.6713097610677062,0.5848368269131105,3.9012236275839807,0.0,0.0,1.3789128554488477,-0.0866107497872765,0.7979031768290851,0.6366494795939462,0.0,0.0,1.0,0.0,0.14156137149653641,0.0,0.15323568979695348,11.564406760991666,0.0,1.2849340845546295,1.2849340845546295,0.0,15.65455630294807,9.637458952965044,0.14156137149653641,0.8168660778281768,3.0,0.2,0.6816125764637373,4.351368728941332,2.084279803578971,0.0967633809859103,-0.07966196865621578,0.6,2.0,-0.16604931035759743,0.13804223335133356,0.30536615256506894,0.18896847097988678,-0.4945351390094903,0.9459378899549954,0.013031237019912822,0.0
26,0.0,0.0,0.0,4.623720425063914,0.27673553627001757,1.031149616433172,1.0113801339141453,0.8654364932666075,0.9090551880298676,4.317551297972798,0.0,0.0,0.6434106416679873,-0.3562931425479398,0.7803822161663533,0.6089964033087089,0.0,0.0,1.0,-0.4945351390094903,0.025193730041019283,0.0,0.1619567124418548,11.048026554751491,0.0,1.227558506083499,1.227558506083499,0.0,12.10623000834559,7.756459227803948,0.025193730041019283,1.0355491444672422,3.0,0.2,0.4640914814858788,4.245531857352686,1.9959332778741965,0.09508016943536508,-0.2937931085531065,0.6,2.0,-0.37977509729729464,-0.04338027535170874,0.30536615256506894,0.044069409693841315,0.0,0.9802392933938112,-0.06348593650125306,0.0
27,0.0,0.0,0.0,3.8480707826240717,0.1946383504315861,1.2857745540881158,1.0766829412739514,0.999876614468201,1.0394653587457017,5.250855047429515,0.0,0.0,0.9952533504895558,-0.6169209476167152,0.8361979264859131,0.6992269722593405,0.0,0.0,1.0,0.0,0.04731542676036651,0.0,0.08974465333930624,12.520941832496865,0.0,1.3912157591663183,1.3912157591663183,0.0,14.723845501145263,8.792937949600155,0.04731542676036651,1.0355491444672422,3.0,0.2,0.8403379053845471,4.592774445806272,2.321501806464325,0.10280832361464605,-0.5599345570933597,0.8,2.0,-0.40782199603067,0.2236795447822531,1.0578590003624055,0.007571055867783804,-0.4945351390094903,1.1152139215595596,-0.13067065749667856,0.0
28,0.0,0.0,0.0,3.811095589452755,0.22903874143224492,1.0207746315657902,1.0492139312030297,0.9284928220814148,0.9500471244738726,4.965285422680298,0.0,0.0,1.288509841638541,-0.4466471007292538,0.8253183474800544,0.6811503746872078,0.0,0.0,1.0,0.0,0.04731542676036651,0.0,0.09927695452366242,12.355477067941058,0.0,1.3728307853267843,1.3728307853267843,0.0,15.067442403160463,9.086219596888679,0.04731542676036651,0.7715491830411221,3.0,0.2,0.8403379053845471,4.551834573747454,2.2916667660524497,0.10125596857318127,-0.5737843398745838,0.7,2.0,-0.041814154602091196,-0.10643660416651583,1.0578590003624055,0.06179900331611087,-0.4945351390094903,1.0821209686483986,-0.23537150808604473,0.0
29,0.0,0.0,0.0,6.008297162202885,0.18336539052608108,1.0247108609888191,1.0995040647000471,0.9712533792138142,0.9868946741107262,4.0857467453241645,0.0,0.0,0.9667118949631167,-0.014131608526320399,0.8264252024616858,0.6829786152638384,0.0,0.0,1.0,0.0,0.0037926503993246864,0.0,0.06582134041612737,12.606927735426146,0.0,1.400769748380683,1.400769748380683,0.0,12.334665548853767,7.419487446054063,0.0037926503993246864,1.3125631884988742,2.0,0.2,0.6844013084506338,4.585970759450926,2.319828449682942,0.10137331535445916,-0.23791571705117787,0.8,1.0,-0.6805837656995471,-0.14919716129891528,0.6228168104066887,0.013990873253295106,0.0,1.2195279908249386,-0.26171103940503876,0.0
30,0.0,0.0,0.0,6.278679461588853,0.2551034789533091,1.8017608915615504,1.2442392548199304,0.9279505686395185,0.8610922578384058,4.27062681205962,0.0,0.0,0.4061336657992055,0.5517435287706416,0.8758853333195974,0.7671751171243821,0.0,0.0,1.0,0.0,0.0037926503993246864,0.0,0.09310661041329106,13.330603686025562,0.0,1.4811781873361736,1.4811781873361736,0.0,14.117954877832172,8.028825385190757,0.0037926503993246864,1.3125631884988742,3.0,0.1,0.6844013084506338,4.8047818809379566,2.53078783549916,0.1057200747005226,-0.5006582681567072,0.8,1.0,-0.36651228008087783,0.30513375823282984,0.6228168104066887,-0.03438665812451586,0.0,1.2518617889174455,-0.28337413936574896,0.0
31,0.0,0.0,0.0,5.375152008059242,0.25679123187410824,1.4967273323925447,1.2262984123709015,0.883098462516947,0.06774653842524554,3.838608556603999,0.0,0.0,0.11773087590664974,0.8368027247114765,0.8475342485037023,0.7183143023867354,0.0,0.0,1.0,0.0,0.0037926503993246864,0.0,0.06774653842524554,13.24089947378042,0.0,1.4712110526422688,1.4712110526422688,0.0,14.497911901201892,8.552642210062654,0.0037926503993246864,1.3125631884988742,2.0,0.2,0.6844013084506338,4.782546398388245,2.5352060504349803,0.10431782430828136,-0.6087789233977544,0.7,1.0,1.3003750821385347,-0.883098462516947,0.6228168104066887,-0.17668906332083764,0.0,1.2339209464684167,-0.27677972535596024,0.0
