id,y__variance_larger_than_standard_deviation,y__standard_deviation,y__variance,y__abs_energy,"y__fft_coefficient__coeff_2__attr_""abs""","y__linear_trend__attr_""stderr""",y__cid_ce__normalize_False,"y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",y__absolute_sum_of_changes,y__mean_abs_change,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","y__fft_coefficient__coeff_0__attr_""abs""","y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",y__spkt_welch_density__coeff_2,"y__fft_coefficient__coeff_1__attr_""abs""","y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0","y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0",y__range_count__max_1__min_-1,y__maximum,y__quantile__q_0.9,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",y__binned_entropy__max_bins_10,y__index_mass_quantile__q_0.1,y__max_langevin_fixed_point__m_3__r_30,y__number_crossing_m__m_1,label
18,0.0,0.5166793314622449,0.26695753156027235,1.4399627713936067,1.772808874297423,0.20195903385219857,1.9003316420507994,0.8375386818317588,3.40189982577619,0.8504749564440475,0.8504749564440475,0.7251727849011059,0.17950743590636759,0.16386013087583162,1.3360938767467225,0.440588061249629,0.6659444500242494,0.7131040015451632,5.0,0.38099995311665424,0.3519508085138321,0.07524291630194896,0.07524291630194896,0.4746735225009224,0.7489779451811791,1.3321790402101223,0.2,0.14774888325396687,0.0,0.0
19,0.0,0.5150087941603274,0.26523405806247446,1.3773604827936001,1.292301335383801,0.2015494682971214,1.758983535330155,0.7589788427125114,2.862040722765925,0.7155101806914812,0.7155101806914812,0.5059159637787088,0.2615509507174864,0.23476473974391465,1.292357432271856,1.282724827991637,1.0084836168094937,0.8843072935316701,5.0,0.5901187952875687,0.5064712584192029,1.9139497798934622e-05,1.9139497798934622e-05,0.20474397099579006,-0.4947979299064896,1.3321790402101223,0.4,0.37321536038150827,0.0,0.0
20,0.0,0.7077818832508942,0.5009551942581825,2.6074283664704776,2.24840186083988,0.2778529694396299,2.4411113156968116,1.363249966699156,4.366121432773461,1.0915303581933653,1.0915303581933653,0.7164230425508571,0.29831759104801836,0.0013185200033682385,0.7886493864751857,1.098466658756216,1.503753785620993,1.2262763903871725,4.0,0.5901187952875687,0.5064712584192029,0.23079223064520313,1.0091386129563906,0.8872238743150865,-1.1899649596336448,1.3321790402101223,0.4,0.5249828968271211,0.0,0.0
21,0.0,0.6891287298799501,0.47489840634595326,2.5315507922227543,2.080713719043403,0.2795697679867506,2.472432889249838,1.4631780502872767,4.429119577695248,1.107279894423812,1.107279894423812,0.8861680441456565,0.3021623333658674,2.3158792336684725e-05,2.2325941558746676,1.2676200135328355,2.3158792336684725e-05,1.2577754628480662,4.0,0.5901187952875687,0.5064712584192029,0.2774492224129107,0.2774492224129107,0.7358533316558074,1.252963104555432,1.6094379124341005,0.2,0.4091311130244368,0.0,0.0
22,0.0,0.7362302959348642,0.5420350486523378,2.9516417222735987,2.2354218863169106,0.22751432195212612,2.4573741349134557,1.373657260022307,4.399370453704411,1.0998426134261028,1.0998426134261028,1.0987867832566742,0.30001813542745376,0.00010124794335632876,2.169032489218324,1.3335393126299526,1.5448026493403226,1.2429009008526475,3.0,0.5901187952875687,0.5064712584192029,0.26200058536952986,0.519810386301008,0.7209787696603888,0.010062203702784434,1.3321790402101223,0.2,0.44478693189727164,0.0,0.0
23,0.0,0.7722316590996415,0.596341735315785,3.1434541334071318,2.2872120773670477,0.31526225062218355,2.966408491077192,2.1998890442856327,5.864952297370855,1.4662380743427137,1.4662380743427137,0.8992926576710344,0.05004074333148785,0.04150106625398025,2.11958493359327,1.4909502354517494,1.6456509387165033,1.3868341625142175,3.0,0.5901187952875687,0.5862689086534588,0.04881050426171695,2.1134463159054273,1.4537696914936105,0.010062203702784434,1.0549201679861442,0.2,0.734410748376237,0.0,0.0
24,0.0,0.6999302564922276,0.4899023639532755,2.8144327972373517,2.1860870637206875,0.2295333159447991,2.4677261190736592,1.4242982658535115,4.602364476230147,1.1505911190575369,1.1505911190575369,1.3507793629438039,0.19855812643551057,0.00010124794335632876,2.2659507255662086,1.1596563711932115,1.5448026493403226,1.2429009008526475,3.0,0.5804940787022941,0.4037492832272962,0.2600863803963335,1.506585219127052,1.116467123891572,0.010062203702784434,1.0549201679861442,0.2,0.6142801259667863,0.0,0.0
25,0.0,0.558847790568212,0.3123108530229721,1.586767598858573,1.669872819068794,0.22434727843021343,2.141478303100707,1.1423464765834004,3.6066437967719907,0.9016609491929977,0.9016609491929977,0.35505868348564706,0.3334898633631533,0.23794702151072677,0.667668442551045,1.0561299308903196,0.23794702151072677,0.7450405611235691,4.0,0.5804940787022941,0.4037492832272962,0.008521095815060793,0.008521095815060793,0.349552206892385,-0.7450405611235691,1.3321790402101223,0.4,0.8110208098906827,0.0,0.0
26,0.0,0.6878848220989741,0.47318552847413714,2.9127536169350408,0.9946321062124467,0.27670558595384587,2.037198022476806,1.0372747965080542,3.4150244393015714,0.8537561098253929,0.8537561098253929,1.6535204482623653,0.3086444506316638,0.15365495064944398,0.04855687549149086,2.219352626154327,0.15365495064944398,0.6492308823883591,3.0,0.5804940787022941,0.4037492832272962,0.3959070619323017,0.9162584580377587,0.7912683665407094,-1.0412193396794431,1.3321790402101223,0.2,0.41019260671839053,0.0,0.0
27,0.0,0.6139076132764008,0.37688255763872686,1.888520621372853,1.182958595394739,0.2323469217824175,1.9567292003860328,0.9555061248853276,3.316152350743775,0.8290380876859438,0.8290380876859438,0.14331491860965828,0.26989314007687415,0.2932329282644292,1.2467842151629254,1.8197914529049175,1.2026343422240917,0.9580967873520935,4.0,0.5804940787022941,0.5146960162284338,0.008521095815060793,0.008521095815060793,0.349552206892385,-0.6492308823883591,1.3321790402101223,0.2,0.3964478505471771,0.0,0.0
28,0.0,0.5536487954088998,0.3065269886577258,1.859819246440454,1.8130766109420917,0.22059442444663035,2.1393499377425114,1.1141149039013256,3.8455117629337483,0.9613779407334371,0.9613779407334371,1.2790314756717773,0.2199569941008576,0.15365495064944398,2.225334891227732,0.7377943894313049,0.15365495064944398,0.6492308823883591,4.0,0.41599892251764325,0.3050521895165057,0.12744149446403338,0.12744149446403338,0.6142319129873717,-1.0412193396794431,1.6094379124341005,0.4,0.19266392224790074,0.0,0.0
29,0.0,0.522021859925901,0.272506822240497,2.1204130906590803,1.7682951113813241,0.21274894317932783,2.123989998274409,1.1173085205040556,3.61451856488722,0.903629641221805,0.903629641221805,1.9466368169956552,0.3112868496977824,0.25754108238237733,1.1905125035100297,0.5286470250281585,0.2848722852392513,0.5337342833650948,4.0,0.41599892251764325,0.20215521947759568,0.22324310232670005,0.2487369133948767,0.4987353139641073,0.026249227050746393,1.6094379124341005,0.4,0.6721413372331414,0.0,0.0
30,0.0,0.6085484489531968,0.37033121472334163,2.262369316363782,2.1512996366537536,0.21471449371175777,2.0690387913587927,0.9191370119240833,3.497272017393904,0.874318004348476,0.874318004348476,1.4330269410361307,0.3057984073089619,0.20147689984984457,0.3000821194025616,0.03240458879844468,0.20147689984984457,0.4751110096184368,4.0,0.41599892251764325,0.4075991698614054,0.18901249330327177,0.5991795869334285,0.640481140038114,0.026249227050746393,1.3321790402101223,0.2,0.40535622821145184,0.0,0.0
31,0.0,0.4394097958564335,0.1930809686945926,0.9659522696885575,0.7711697390847693,0.17645081375831986,1.3520367902674821,0.45462140034409165,2.0955632928842642,0.5238908232210661,0.5238908232210661,0.05231759816708548,0.18253927590395264,0.15445030311353222,0.43647901218964646,1.3486323969867906,0.22798476404362242,0.3747806306689319,5.0,0.41599892251764325,0.4075991698614054,0.14056985018925133,0.3014518752075697,0.5490463324780247,0.026249227050746393,1.0549201679861442,0.2,0.3902830285363875,0.0,0.0
32,0.0,0.4398350576336456,0.19345487792359237,1.2184506673702218,0.5980885819499461,0.17667336090632244,1.2834535937630782,0.4112237374548886,1.997566178561491,0.4993915446403728,0.4993915446403728,1.1206611391322978,0.16242136697754264,0.17934168785542945,0.2857547984407015,1.4354358300481451,0.2022631504194297,0.44973675680272085,5.0,0.3949995408770486,0.3253515917690797,0.15445030311353222,0.22798476404362242,0.3747806306689319,0.026249227050746393,1.3321790402101223,0.2,0.40646550070236104,0.0,0.0
33,0.0,0.42842963091556135,0.18355194864644414,1.1330570070540613,0.6803212971566869,0.16639303995798657,1.2957824873667692,0.41956090269610175,2.1515616439258416,0.5378904109814604,0.5378904109814604,1.0375385868049452,0.1304369694157985,0.12005517947347066,0.3632480560414935,1.3533522419221078,0.27744922241291403,0.5267344894848961,5.0,0.3949995408770486,0.3253515917690797,0.14056985018925133,0.3014518752075697,0.5490463324780247,0.18024469241509683,1.3321790402101223,0.2,0.41600456325867513,0.0,0.0
34,0.0,0.5238896815519785,0.27446039843663345,1.816262552894922,1.1001076260674523,0.07853929117893073,1.0414637890795595,0.15276816986767647,1.736823856524116,0.434205964131029,0.434205964131029,1.4899002663127403,0.08262688670403179,0.08010483786337662,0.18101937153717532,1.4901403261190378,0.19085192663840253,0.5209013279180646,5.0,0.3949995408770486,0.3253515917690797,0.10766724585365774,0.1915686795648639,0.40919628391323815,-0.1644951561846524,1.6094379124341005,0.2,0.4275108984303423,0.0,0.0
35,0.0,0.3952573865074436,0.15622840158869464,1.7930821974273745,0.883378767381658,0.13616537098208564,1.1978486755892983,0.33729513046679355,2.17956081944664,0.54489020486166,0.54489020486166,2.2493779023142166,0.06180502704857735,0.03449413864201032,0.2788556539389167,1.082818993737155,0.21489947218845407,0.4354455109639815,5.0,0.22087966810712625,-0.01326343718549533,0.12005517947347066,0.27744922241291403,0.5267344894848961,-0.1644951561846524,1.6094379124341005,0.4,0.32786164244075544,0.0,0.0
36,0.0,0.2700945549649524,0.07295106862171569,1.7805306224622264,0.6786894333895567,0.09279665878843134,0.8382353637705192,0.16232016688293247,1.48045640566187,0.3701141014154675,0.3701141014154675,2.6606157927758454,0.03867518320229474,0.03449413864201032,0.27799232770726107,0.6717655921352395,0.21489947218845407,0.4354455109639815,5.0,-0.19035822235450234,-0.2600061714624725,9.378353921469269e-06,9.378353921469269e-06,0.17718228259251115,-0.1644951561846524,1.6094379124341005,0.2,-0.3799639877557091,0.0,0.0
37,0.0,0.3911038914982908,0.15296225394510682,1.403764949027836,0.5417874981146313,0.09847271701226562,0.9161151556889627,0.1798029497523854,1.711449603708402,0.4278624009271005,0.4278624009271005,1.78739150622115,0.026750510493650265,0.035544514281215196,0.013019622460893531,1.2722006450244092,0.21456363780040896,0.43340390441559107,5.0,0.22087966810712625,0.056384511922474845,0.014056238578510712,0.014056238578510712,0.29267888161577704,0.05381091545402217,1.6094379124341005,0.2,-0.12430053514134823,0.0,0.0
38,0.0,0.49576185316152005,0.24577981505014454,2.3993302000941577,0.8534725361751244,0.20143768626757308,1.5280071662965917,0.5827636396712874,2.5269255907514614,0.6317313976878653,0.6317313976878653,2.4191229039090127,0.18461691623877097,0.04900400458446433,0.45805799298104105,1.5309579739893606,0.04900400458446433,0.3954883542311857,4.0,0.22087966810712625,0.056384511922474845,0.032724458143303777,0.032724458143303777,0.40073819964133334,0.616856835692446,1.3321790402101223,0.2,0.04151570183425437,0.0,0.0
39,0.0,0.5700841163373812,0.3249958997001728,1.7722702599162408,1.9594068040708936,0.22582968048649318,2.188218199512626,1.141367252027264,3.593519183246622,0.8983797958116555,0.8983797958116555,0.8581688686248677,0.3899884646469777,0.24605755383189212,1.9262757593529478,0.47241266114790653,0.5906930485449483,0.6366895850196719,4.0,0.5796191044672714,0.4361233299232134,0.014056238578510712,0.014056238578510712,0.29267888161577704,0.17411987276992547,1.6094379124341005,0.2,0.041111274510582656,0.0,0.0
40,0.0,0.6247550340508934,0.39031885257193294,1.952460294130876,1.7126896864803518,0.23138801314178684,2.181372538187434,1.1544540750422592,3.439523717882266,0.8598809294705665,0.8598809294705665,0.06580392356126263,0.4502013247224069,0.20860827672972831,2.1714376194236595,1.3948762292665953,0.7533796304801854,0.8679744411445451,4.0,0.5796191044672714,0.5715693415050439,0.03824243915706069,0.0465183580053172,0.21568114893359874,-0.45673655068291646,1.3321790402101223,0.4,0.5817686355063586,0.0,0.0
41,0.0,0.873105674777099,0.7623135193279734,4.112015126439401,2.6724451506895313,0.341959330834471,2.959093785134125,2.007859831188035,5.06960071773336,1.26740017943334,1.26740017943334,1.2256580473352559,0.5827557924771882,0.1283802868310687,1.1599260872316193,1.544977640018028,0.1283802868310687,1.6830129410700922,3.0,0.5796191044672714,0.5715693415050439,0.5108103989849092,1.517016500620774,1.0094286091402125,-1.3247109918274615,1.3321790402101223,0.4,0.5798063452792644,0.0,0.0
42,0.0,0.9634397840077543,0.9282162174089084,4.721738898981517,3.2616544381616244,0.37982781032851914,3.5015190945228354,2.8358811584955563,6.038197195905748,1.509549298976437,1.509549298976437,0.6350504386935529,0.7864199062867516,0.7755479325396846,3.913929404031079,0.9819944213853439,2.317917207395959,1.2482965753019661,3.0,0.8114872767488289,0.718740007836206,0.691663362852652,0.7255418051165787,0.8517874177965877,-2.041314890312723,1.3321790402101223,0.2,0.579815074150076,0.0,0.0
43,0.0,0.8346140691050891,0.6965806443481544,3.5115056899924415,2.5631968278010326,0.3348844066379584,3.20006440777945,2.5320275155579406,5.2568452040286475,1.3142113010071619,1.3142113010071619,0.37816972546510474,0.8329517097892727,1.0213027420486136,4.833733460332631,1.4619439374690986,1.0213027420486136,1.030719648859146,4.0,0.8114872767488289,0.718740007836206,0.194469546915702,0.194469546915702,0.4611114218580378,-2.041314890312723,1.3321790402101223,0.2,0.8030750429234511,0.0,0.0
44,0.0,0.9461818777713449,0.8952601458229082,4.945643656488694,3.200710299633729,0.3608195152026383,3.4317935115625953,2.721058574174081,6.476559287653145,1.6191398219132862,1.6191398219132862,1.531899029593911,0.3226879135953932,0.1605911046517731,1.7345117013927824,0.9727308983500612,0.1605911046517731,1.6405766906713946,3.0,0.8114872767488289,0.7106902448739784,0.028517086140492795,0.028517086140492795,1.0709684636702865,-1.2398384910300664,1.3321790402101223,0.2,0.9271162141501836,0.0,0.0
45,0.0,0.8415359000415287,0.7081826710587057,4.957619975870334,2.147841846487259,0.3430631490795857,2.8615339097211736,1.9951416349006477,5.195597007576924,1.298899251894231,1.298899251894231,2.6614907670108554,0.35995481254964296,0.05747667747009502,0.8892810753212411,2.058897469693919,1.000191110396492,1.0000955506332843,3.0,0.8114872767488289,0.4506479022246263,0.04045188151686147,0.7642862520347983,0.967429845859025,0.7603526102365021,1.3321790402101223,0.2,0.5177381359582303,0.0,0.0
46,0.0,0.7055119909976815,0.4977471694415126,3.1226947770820264,1.2885357439021934,0.21580535477853063,1.71174034243491,0.6078679619592525,2.932913635802941,0.7332284089507353,0.7332284089507353,1.7803917123409434,0.19488985028736897,0.24717887320960755,0.7341931557267347,2.135770412451986,0.6765120047423067,0.6769383998308115,4.0,0.8114872767488289,0.4506479022246263,0.1898668804850156,0.1898668804850156,0.4663612672681864,0.364864256005318,1.3321790402101223,0.2,0.9849857236937689,0.0,0.0
47,0.0,0.5822064095279142,0.3389643032953854,2.6394291005458497,1.095016134098916,0.2151899710636842,1.7763269989310366,0.7726268836517257,3.0501601832962604,0.7625400458240651,0.7625400458240651,2.173255143867055,0.20736708029746856,0.24717887320960755,0.16086477460950643,1.7429840668392187,0.6765120047423067,0.6769383998308115,4.0,0.41862384522271756,0.21492984330895948,0.2443922473945162,0.27560876830456843,0.5249845410148459,0.364864256005318,1.3321790402101223,0.4,-0.06685050182684235,0.0,0.0
48,0.0,0.5587020114673904,0.312147937617708,3.056772219526242,1.0927556303120938,0.1835637556930787,1.6628624637858436,0.6625387412032782,2.8812901559364805,0.7203225389841201,0.7203225389841201,2.734988602752946,0.1724133331984521,0.13312592531031425,0.9419152017361876,1.6455194780501896,0.15641103833249057,0.3954883542311841,4.0,0.41862384522271756,0.023135490991533808,0.2291722635515047,0.7282401978468153,0.7069791818999929,0.0,1.3321790402101223,0.2,0.43236989542475524,0.0,0.0
49,0.0,0.586209491421533,0.3436415678326924,1.810837254370224,1.9443640507087683,0.18927925515830268,2.0202158447917022,0.915651709374899,3.497272017393901,0.8743180043484753,0.8743180043484753,0.6805490989148485,0.25588604215896266,0.2291722635515047,1.5218985235959872,0.7176127341540456,0.7282401978468153,0.7069791818999929,5.0,0.7239898532463533,0.6018434500368991,0.2443922473945162,0.27560876830456843,0.5249845410148459,-0.030624098225866092,0.9502705392332347,0.2,0.4214640592898845,0.0,0.0
50,0.0,0.958007304073055,0.9177779946573228,5.478050369667367,2.8175947045119947,0.3637411020033676,3.3896699490109956,2.750431722202383,6.188692764330014,1.5471731910825035,1.5471731910825035,2.1085070504752315,0.47872070760263463,0.0006662459183807257,3.218918681372954,1.87973003761777,1.0923525771727773,1.0451567237370563,4.0,0.7239898532463533,0.6018434500368991,0.02481720855487196,1.165127051177491,1.155549306389345,0.0,1.6094379124341005,0.2,0.2123509146019563,0.0,0.0
51,0.0,0.9930098899305051,0.9860686414997938,5.215546338953573,3.1707264135491537,0.39531935001379237,3.9742510625007763,3.947978855026376,7.481029709461561,1.8702574273653902,1.8702574273653902,1.194158974874376,0.4508050323317295,0.38484247572252445,6.942549796215117,1.5074322635425905,2.8605809196488057,1.6913251963028297,4.0,0.7239898532463533,0.6018434500368991,0.023312099714072797,1.4973229143605689,1.2236514676821046,2.3116819289353727,1.3321790402101223,0.2,0.13687164148810377,0.0,0.0
